to,see,4
leaves,are,1
over,him,1
room,wide,1
down,upon,1
whats,that,1
fire,well,1
youre,tidy,1
possible,for,1
i,could,2
you,and,1
leave,off,1
very,clock,1
in,which,1
assure,you,1
itll,be,2
three,turns,1
the,white,9
looking,up,1
me,she,2
rather,go,1
turn,her,1
i,were,1
sticks,kitty,1
you,leave,1
are,two,1
was,a,4
be,seen,1
and,certainly,1
now,we,1
faults,number,1
saw,all,1
blows,oh,1
little,out,1
pretty,well,1
i,but,1
while,i,1
that,you,1
you,like,2
got,there,1
but,oh,1
panted,out,1
ball,of,2
was,all,1
had,recovered,2
scramble,in,1
and,hours,1
were,walking,1
my,precious,1
holding,up,1
some,time,1
they,were,1
fender,imperial,1
the,books,1
far,rather,1
washed,by,1
without,a,1
and,knees,1
red,queen,3
shouldnt,mind,1
the,queen,9
he,panted,1
and,here,2
the,cinders,2
she,said,3
too,much,1
began,squeaking,1
that,moment,1
one,blazing,1
been,having,2
mist,now,1
fifty,dinners,1
it,sounds,1
knocked,him,1
wound,two,1
know,what,1
that,alice,1
and,she,3
far,better,1
just,in,1
see,only,1
slowly,struggled,1
live,in,1
speech,to,1
manage,this,1
imperial,fiddlestick,1
little,mischievous,1
opening,the,1
make,such,1
good,directly,1
thirsty,too,1
back,into,1
dinah,was,2
here,i,1
one,you,1
it,there,1
more,slowly,1
but,hug,1
began,scrambling,1
a,bright,1
her,noisy,1
was,certain,1
was,down,1
have,happened,1
the,air,2
looking,glass,10
different,as,1
darling,what,1
my,pieces,1
the,horror,1
the,wall,1
alice,thought,1
been,rolling,1
frightening,them,1
keep,this,1
not,been,1
still,a,1
were,comfortably,1
room,too,1
and,speaking,1
know,im,1
wind,blows,1
woods,look,1
sort,of,1
which,came,1
that,rate,1
whenever,the,1
she,was,5
succeed,principally,1
not,talk,1
very,anxious,1
he,and,1
little,she,1
you,wicked,1
leave,the,1
and,dont,1
knight,that,1
and,began,3
and,gently,1
last,she,1
that,all,1
fell,flat,1
nurse,by,1
clear,that,1
fact,because,1
were,thirsty,1
be,if,1
snowed,so,1
because,alice,1
it,in,1
as,our,1
meant,for,1
and,the,5
of,the,12
it,may,1
to,punish,1
ill,be,1
well,go,1
unless,our,1
winter,you,1
sister,who,1
hearth,among,1
table,near,1
nice,and,1
dance,about,1
angry,kitty,1
down,among,1
day,came,2
little,alarmed,1
curiosity,to,1
went,round,1
by,the,4
such,a,1
face,of,1
youd,look,1
was,washing,1
dust,him,1
whisper,so,1
with,earlier,1
way,i,2
rounder,till,1
then,and,1
wiggling,down,1
taking,us,1
head,closer,1
is,taking,1
so,covered,1
edge,of,1
again,when,1
her,hand,1
herself,kitty,1
very,first,1
directly,she,1
with,a,2
well,considering,1
rushed,past,1
some,way,1
head,to,1
of,his,1
and,his,1
hadnt,been,1
turning,into,1
house,kitty,1
panted,the,1
it,with,1
dont,intend,1
was,kissing,1
very,gently,1
and,as,1
several,of,1
well,i,1
no,doubt,1
the,kittens,1
been,trying,1
do,with,1
kings,and,1
neither,hear,1
knew,how,1
with,laughing,1
me,see,1
found,he,1
the,floor,2
what,you,1
got,back,1
things,alice,1
a,right,1
glass,and,2
up,very,1
picked,up,1
afternoon,and,1
how,do,1
a,long,1
were,kings,1
kitty,now,1
might,as,1
noticed,that,1
lily,in,1
one,a,1
hungry,hyaena,1
how,it,1
finger,im,1
up,panted,1
suppose,when,1
what,fun,1
them,and,2
i,cant,1
king,as,1
now,dont,3
time,without,1
and,youre,1
know,with,1
thing,was,1
you,unwound,1
whiskers,the,1
and,sometimes,1
she,had,8
laugh,so,1
far,as,1
window,panes,1
looking,reproachfully,1
or,three,1
asleep,the,1
themselves,all,1
through,into,3
to,get,1
rate,id,1
end,of,2
till,the,1
they,wake,1
the,time,1
know,that,1
annoyed,with,1
and,dance,1
fire,as,1
he,thought,1
mischievous,darling,1
of,romps,1
having,a,1
pencil,i,1
was,through,1
bit,i,1
in,all,1
and,half,1
much,ill,1
and,at,1
and,see,1
pencil,for,1
id,far,2
kitty,and,3
had,saved,1
sat,down,1
they,cant,1
hold,up,1
can,only,1
she,noticed,1
she,got,1
help,if,1
a,face,1
snowdrop,away,1
said,in,1
her,nor,1
away,from,2
instance,the,1
rounder,and,1
it,couldnt,1
might,see,1
blew,me,1
up,and,3
tail,just,1
to,scold,1
the,bit,1
the,pencil,2
as,well,1
had,left,1
sure,the,1
fault,entirely,1
a,nice,1
can,just,1
was,in,2
the,wrong,2
purr,no,1
chair,all,1
to,leave,1
to,sleep,1
the,progress,1
in,a,3
you,milk,1
held,the,1
and,not,1
